unit,status,no_rooms,no_bath,area(ftsq),id,units,stories,zip,age,Co-op,Condo,Rental Building,Single-Family Home,Doorman,Full-time Doorman,Elevator,Part-time Doorman,Cats and Dogs Allowed,Cats Only - No Dogs,Pets Allowed,ZIPCODE,SCORE
15236,#20H,1799000.0,2.0,2.0,1330,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15237,#20FG,1640000.0,2.0,2.5,1504,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15238,#20GF,1749000.0,2.0,2.5,1507,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15239,#21A,1099000.0,1.0,1.5,930,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15240,#21B,950000.0,1.0,1.5,1050,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15241,#21C,3000.0,0.0,1.0,590,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15242,#21D,4200.0,1.0,1.5,750,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15243,#21E,5000.0,2.0,2.0,1101,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15244,#21H,5400.0,2.0,2.0,1338,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15245,#21FG,1700000.0,2.0,2.5,1507,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15246,#21FGH,3500000.0,3.0,3.5,2844,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15247,#21EFGH,4700000.0,4.0,3.5,3977,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15248,#22A,1150000.0,1.0,1.5,951,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15249,#22AA,4300.0,1.0,1.5,951,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15250,#22B,4500.0,1.0,1.5,1051,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15251,#22C,699000.0,0.0,1.0,585,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15252,#22D,3600.0,1.0,1.5,826,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15253,#22E,4500.0,1.0,2.0,1115,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15254,#22H,5600.0,2.0,2.0,1330,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15255,#22L,4200.0,1.0,1.5,950,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15256,#23A,4200.0,1.0,1.5,930,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15257,#23C,2300.0,0.0,1.0,582,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15258,#23E,1050000.0,2.0,2.0,1101,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15259,#23F,4100.0,1.0,1.5,946,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15260,#23G,655888.0,0.0,1.0,570,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15261,#23H,4999.0,2.0,2.0,1440,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15262,#24B,4500.0,1.0,1.5,1050,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15263,#24C,3200.0,0.0,1.0,590,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15264,#24D,3200.0,2.0,2.0,1050,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15265,#24E,1200000.0,1.0,1.0,891,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15266,#24F,680000.0,0.0,1.0,521,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15267,#24G,3995.0,1.0,1.5,830,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15268,#24H,1850000.0,2.0,2.0,1149,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15269,#25,5500.0,2.0,2.0,1258,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15270,#25A,4500.0,1.0,1.0,951,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15271,#25B,1055000.0,1.0,1.5,1051,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15272,#25C,2850.0,0.0,1.0,600,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15273,#25D,4995.0,2.0,2.0,1049,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15274,#25E,3900.0,1.0,1.0,772,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15275,#25F,2895.0,0.0,1.0,621,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15276,#25G,1055000.0,1.0,1.5,824,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15277,#25H,1560000.0,2.0,2.0,1149,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15278,#26A,4250.0,1.0,1.0,940,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15279,#26B,1050000.0,1.0,1.5,1050,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15280,#26D,4695.0,1.0,2.0,1049,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15281,#26E,3995.0,1.0,1.0,771,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15282,#26F,2950.0,0.0,1.0,585,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15283,#26G,3850.0,1.0,1.5,850,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15284,#26H,5500.0,2.0,2.0,1350,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15285,#27A,1200000.0,1.0,1.0,940,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15286,#27C,3200.0,0.0,1.0,590,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15287,#27D,1175000.0,2.0,2.0,1050,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15288,#27F,3390.0,0.0,1.0,521,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15289,#27G,4250.0,1.0,1.0,824,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15290,#27HB,5395.0,2.0,2.0,1149,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15291,#28,5500.0,2.0,2.0,1105,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15292,#28A,1199000.0,1.0,1.5,921,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15293,#28B,5595.0,1.0,1.5,1066,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15294,#28C,699000.0,0.0,1.0,590,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15295,#28D,4995.0,2.0,2.0,1056,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15296,#28F,2954.0,0.0,1.0,545,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15297,#28G,1075000.0,1.0,1.5,775,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15298,#28H,5350.0,2.0,2.0,1105,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15299,#SGH,5800.0,2.0,2.0,1292,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15300,#37G,3950.0,1.0,1.0,775,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15301,UNIT14D,3425.0,1.0,1.5,827,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15302,WALL-STREET,755000.0,0.0,1.0,1600,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15303,#22A1,4200.0,1.0,1.5,947,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15304,#23G1,2650.0,0.0,1.0,575,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15305,#PH,3895.0,1.0,1.5,891,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15306,#PHA,6995.0,2.0,2.0,1340,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15307,#PH1A,1310000.0,1.0,1.5,921,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15308,#PH1B,4400.0,1.0,1.5,1071,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15309,#PH1C,1974936.0,3.0,2.0,1637,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15310,#PH1E,939000.0,1.0,1.0,801,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15311,#PH1F,1499474.0,2.0,2.0,1292,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15312,#PH1CD,1999000.0,3.0,3.0,1637,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15313,#PH1CE,2982393.0,2.0,3.0,2438,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15314,#PH1H,1425550.0,2.0,2.0,1105,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15315,#PH1BCD,3250000.0,3.0,3.5,2685,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15316,#PH1BCE,4250000.0,4.0,4.5,3486,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15317,#PH1CDE,2982393.0,4.0,4.0,2438,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15318,#PH2,6800.0,2.0,2.0,1396,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15319,#PH2A,4800.0,1.0,1.5,921,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15320,#PH2C,2851000.0,3.0,2.0,1587,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15321,#PH2E,960000.0,1.0,1.0,801,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15322,#PH2F,1899000.0,2.0,2.5,1292,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15323,#PH2CD,1999000.0,3.0,3.0,1637,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15324,#PH2CE,3750000.0,2.0,3.0,2613,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15325,#PH2H,4950.0,2.0,2.0,1105,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15326,#PH2CDE,2999000.0,4.0,4.0,2438,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15327,#PH2FH,3000000.0,3.0,3.5,2397,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15328,#PH3A,4800.0,1.0,1.5,964,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15329,#PH3B,4800.0,1.0,1.5,1071,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15330,#PH3C,10950.0,3.0,3.0,2500,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15331,#PH3F,7000.0,2.0,2.5,1322,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15332,#PH3CE,11750.0,3.0,3.0,2510,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15333,#PH3H,1389911.0,2.0,2.0,1105,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15334,#PH4A,4850.0,1.0,1.5,960,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15335,#PH4B,6000.0,1.0,1.5,1071,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15336,#PH4C,14500.0,3.0,3.0,2440,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15337,#PH4CD,13000.0,3.0,3.5,2441,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15338,#PH4G,1425000.0,2.0,2.0,1151,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15339,#PH4CDE,21995.0,2.0,3.0,2440,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15340,#PH5A,19995.0,2.0,2.5,3500,775856,158.0,31.0,10004.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10004.0,17.659233847913093
15395,#7A,3700000.0,3.0,3.0,2356,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15396,#7A,3700000.0,3.0,3.0,2356,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15397,#7A,3700000.0,3.0,3.0,2356,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15398,#7A,3700000.0,3.0,3.0,2356,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15399,#7A,3700000.0,3.0,3.0,2356,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15400,#8A,2581263.0,2.0,2.5,1664,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15401,#8A,2581263.0,2.0,2.5,1664,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15402,#8A,2581263.0,2.0,2.5,1664,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15403,#8A,2581263.0,2.0,2.5,1664,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15404,#8A,2581263.0,2.0,2.5,1664,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15405,#8B,5500.0,1.0,1.0,1056,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15406,#8B,5500.0,1.0,1.0,1056,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15407,#8B,5500.0,1.0,1.0,1056,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15408,#8B,5500.0,1.0,1.0,1056,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15409,#8B,5500.0,1.0,1.0,1056,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15410,#8C,5250.0,1.0,1.0,1045,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15411,#8C,5250.0,1.0,1.0,1045,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15412,#8C,5250.0,1.0,1.0,1045,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15413,#8C,5250.0,1.0,1.0,1045,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15414,#8C,5250.0,1.0,1.0,1045,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15415,#9A,1552831.0,1.0,1.5,1167,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15416,#9A,1552831.0,1.0,1.5,1167,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15417,#9A,1552831.0,1.0,1.5,1167,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15418,#9A,1552831.0,1.0,1.5,1167,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15419,#9A,1552831.0,1.0,1.5,1167,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15420,#9C,13000.0,3.0,3.5,2302,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15421,#9C,13000.0,3.0,3.5,2302,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15422,#9C,13000.0,3.0,3.5,2302,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15423,#9C,13000.0,3.0,3.5,2302,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15424,#9C,13000.0,3.0,3.5,2302,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15425,#9D,12000.0,3.0,3.0,2403,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
15426,#9D,12000.0,3.0,3.0,2403,775825,191.0,64.0,10006.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10006.0,21.954471544715446
